Tourist Attraction,Name,Rating,Date and criteria,Title,Review
Chintaman_Ganesh_Temple,Dev-Shiv on a Trip,4.0 of 5 bubbles,Feb 2018 • Family,Ganeshji Temple !!,A well known temple dedicated to Ganesh ji. Huge crowds and a string of shops have mushroomed outside the complex catering to your requirements of Laddoos and other Prasad items. People also make wishes which they want fulfilled and tie a red thread to mark the same and need to comeback and pay homage once it gets fulfilled and untie the thread.  
Chintaman_Ganesh_Temple,satyaprasad,5.0 of 5 bubbles,Mar 2018 • Solo,Visit ,Very good place near Mahakaleshwar Temple to visit when you are in Ujjain Spacious Temple but inside sanctum santorium very congested Good place to visit 
Chintaman_Ganesh_Temple,delhiwalaNewDelhi,4.0 of 5 bubbles,Feb 2018 • Family,A nice Ganesh temple in Ujjain,This temple is just a few kms from the main city of Ujjain. A good parking facility. But lot of flower venders as well as small kids force you to buy flower bunch from them. It is a big temple of Ganesh with a Silver as well as a red stone idol of Ganesh ji.
Chintaman_Ganesh_Temple,Kavi P,5.0 of 5 bubbles,Jan 2018 • Family,Very peaceful & holly place,Very peaceful & holly place I like it very much. I went with my friends & the temple is very thoughtful.
Chintaman_Ganesh_Temple,Achal,5.0 of 5 bubbles,Nov 2017 • Family,Ganesh Mandir on outskirts,"As the name suggest this place is where devotees came in rescue of their problems ""चिन्ता"" There is rush on Wednesdays and festive time, it's about 8km from main city centre."
Chintaman_Ganesh_Temple,Sunil R,4.0 of 5 bubbles,Nov 2017 • Family,Famous but a bit far from the city,Chintaman Ganesh Temple located  about 7 km far south-westerly to the Ujjain. you can go here by your personal vehicle or hire some in  few hundred .
Chintaman_Ganesh_Temple,Sumithran,3.0 of 5 bubbles,Dec 2017 • Family,Ganesh temple,This temple dedicated to Ganesha is situated slightly outside the town. A simple and quiet temple renowned to solve the problems of the devotees.
Chintaman_Ganesh_Temple,chirag kothari,3.0 of 5 bubbles,Dec 2017 • Family,Lord Ganesh Temple,We hired a tata magic for rs 400 to visit all temple around ujjain. This temple is bit far from city however this temple has lot of importance and one should not miss this temple. 
Chintaman_Ganesh_Temple,Vijay,4.0 of 5 bubbles,Mar 2017 • Family,START THE DAY WITH CHINTAMAN,Its a popular belief to start the day with the blessings of Chintaman Ganesh Temple. Well maintained must visit temple for great peace of mind
Chintaman_Ganesh_Temple,Vipin Arora,4.0 of 5 bubbles,Nov 2017 • Solo,Nice temple but not well maintained,It's supposed to be a very blessed place but not properly maintained. Irrespective of that it's a good place to visit . Situated outside the Ujjain city . Local people those who get married visit this temple without fail 
Chintaman_Ganesh_Temple,Akhil,5.0 of 5 bubbles,Oct 2017 • Family,Jai Ganesh,Another must visit place in Ujjain. The temple with Lord Ganesh us known to take away all your worries and fulfill all your wishes.The temple complex now has a bug dome covering and a lot of surrounding trees have been cleared. Do visit this place and experience bliss! 
Chintaman_Ganesh_Temple,sovizss,5.0 of 5 bubbles,Sep 2017 • Couples,Jai shree Ganesh ,"Jai shree ganesh""Om gan gan patay namo namah shree siddhivinayak namo namahAasat vinayak namo namahMagal murti morya""Shree ganesh ji we know him by many namesLikeGanesh = gan + ishattgan = bhagwan shiv ke param sevak( kelash parvat par jo bhi bhoot,preat,aur sevak hy vo sab bhagwan shankar k gan (गण) kahlate hy ve bahut powerful hote hy un sabme bhagwan shiv ki shakti hoti hy.And Ishatt = aaradhay ( sab gan jinki bat manege aur bhagwan shiv ki puri sena (fouj) unka kahna manegi aur unko pujegi. 2nd name is shree siddhivinayakSiddhi = shreeGanesh ji ki patni ka name hy devi siddhishree ganesh ji ki 2 patniya hy devi riddhi and devi siddhi.Vinayak = ganesh ji ka name hy jo unki aur hamari ma devi parvatiy ne diya.Devi riddhi aur siddhi sab tarah ke sukh,behav,tarakki aur sabi tarah ki siddhio ko dene ki power hy.Shree Ganesh ji ke 2 bete (son) hyLabh  aur shubh3rd name isChintaman GaneshYani sabhi tarah ki chinta, trouble, problems, ko har ( har= khud le le ne vala)Lete hy. Isliye ganesh ji ko shree chintaman Ganesh bhi kahte hy.Is mandir me 1 kuaa Hy hindu dharam me asa likha hy ki is mandir me bhagwan shree Ram, ma sita aur bhaiya laxman 14 years ka vanvas kat ke jab wapas aa rhe tab is mandir me ruke they aur tab ma sita ko pani ki pyas lagi to kuee me pani nhi tha tab bhaiya laxman ne tir mara kuee me aur usme se pani aa gyaTab se ye kuaa kbhi nhi sukha.Ujjain nagri bahut  hi dharmik nagri hyIs nagri me lakho sadhu,tapasvi, rishi muni aate hy aur tapasya karte hy So jo koi ujjain nagri me jaye vo shree Ganesh ji aur shree mahakal raja aur shree kal beharav baba ke mandir jarur jaye Jai ganesh jai shiv shankarbhagwan shiv shree Ganesh ji se bahut jada payar karte hyDevi ma parvatiy ne bahut years tak shree Ganesh ji kathor tapasiya ki aur Ganesh ji se unka beta ban ne ka vardan maga jab shree Ganesh ji ma parvatiy ki bete bane. Shree Ganesh ji parmatma hyVo keval devta nhi hySab devi devtao me ganesh ji sabse pahle puje jate hy bina Ganesh ki puja kare koi puja safal nhi hoti aur na koi subh kam pura hota aur na mana jataHar puja me shree Ganesh ji ko sabse pahle puja jata hyShree ganeshIs a big and very powerful devta in hindu dharam.Everyone loves him bcz shree ganesh is a very sweet and very helpful devta.He never do any wrong with anyone and he always help everyone in trouble.Jai ganesh jai shiv"
Chintaman_Ganesh_Temple,AVINASH M,5.0 of 5 bubbles,Jun 2017 • Family,Temple,Ujjain is very historic and spiritual city with all facilities and cleanliness all over. Temples are very ancient and well maintained and peaceful surroundings.
Chintaman_Ganesh_Temple,Sunil K,5.0 of 5 bubbles,Aug 2017,One of the most famous  temple to visit in Ujjain,Here the Chintaman Ganesha temple is situated on the bank of river Shipra . here people thronged in large number to worship god Ganesha.
Chintaman_Ganesh_Temple,shivangm871,5.0 of 5 bubbles,Jul 2017 • Family,Another religious place,Ujjain being very old city is a place of many religious sites. This temple is relatively good. Not much visitors turn up and hence good to pay homage to god.
Chintaman_Ganesh_Temple,Kawaljeet Singh,5.0 of 5 bubbles,Jun 2017 • Family,one of the main temple in ujjain,located 5 km from ujjain city. mainly Laddu parshad is given in this temple.specially this temple is for removing tenstion.
Chintaman_Ganesh_Temple,Masayoshi,3.0 of 5 bubbles,Jun 2017 • Solo,Not for me ...,"I'm a Japanese living in Delhi.So, I don't think I understand the speciality of this place.It looks some plant harvest is dedicated for the god. Unpleasant part for me was kids come to me to buy that forcibly... annoying.Too remote from the city.Sorry, not my kind."
Chintaman_Ganesh_Temple,uday s,4.0 of 5 bubbles,May 2017 • Family,A famous temple,"Ujjain is a city of temples, this is one of the few temples that is famous in the area and visited regularly by tourists."
Chintaman_Ganesh_Temple,blacksteallion,4.0 of 5 bubbles,May 2017 • Family,Famout for Local Newly Wed Couples,"When we visited this temple, we saw more than 100 newly wed couples with their families standing in line for one glimpse of lord Ganesha. It looked like it is some kind of ritual for locals here."
Chintaman_Ganesh_Temple,Satveer S,5.0 of 5 bubbles,Jul 2016 • Family,Must visit place in Ujjain,Ujjain city is famous for large number of biggest and famous temple too and it's a best temple to visit. It's situated at best place in Ujjain have got clean atmosphere too. As there are so many temples in Ujjain and large number of devotees visit there and god bless them. So you must visit at this temple too.
Chintaman_Ganesh_Temple,RamGanesan,4.0 of 5 bubbles,Apr 2017 • Couples,Ganeshji temple outside Ujjain,Hindu tradition believes that anything that has to start has to be done in an auspicious note.  A visit to the temple before visiting anyother yatra places around Ujjain is ideal.  If that is not possible a visit to Lord Ganesha temple later would suffice but one should not miss out on this temple.  The temple is far away from Ujjain town and hence a lot of tourists do not get here thought it is very famous among the locals.  People visit the temple to place marriage invitations and get Lord Ganesha blessing.  The main sanctum has 5 idols of Lord Ganesh.  One has to hire an auto from Ujjain town to visit this place.  A early morning visit will be very nice as we did.
Chintaman_Ganesh_Temple,traveller_prk,4.0 of 5 bubbles,Dec 2016 • Friends,A little away from the town,This temple is a little away from the town and also in the other direction of most temples in Ujjain. We had hired an electric auto for our temple tour in Ujjain and realised that it would be way out for us to travel here althogh we had head so much about the temple.
Chintaman_Ganesh_Temple,Phb0414,5.0 of 5 bubbles,Jun 2016,place to start auspicious works,Chintaman ganesh temple is one the oldest temples in city.... ask a ujjaini about importance of this place... temple is away from city life ... early morning visit to temple is more pleasant... place is well connected through public transport
Chintaman_Ganesh_Temple,Jitin B,5.0 of 5 bubbles,Mar 2017 • Family,Place to begin your visit with,"We started our UJJAIN visit with the same.Highly praised temple as almost everyone who is visiting ""Mahakal"" visits this place also.We preferred paying over cash offering directly to the ""Daan Patra"" instead of paying it to the Priest."
Chintaman_Ganesh_Temple,810wanderwoman,5.0 of 5 bubbles,Feb 2017 • Solo,"Fabulous to see the worshippers, devout and immersed!","Get into the swing of the holy here!  Interesting place!  In dry season, there are weddings all the time and it's fabulous to see the brides and grooms and all the ceremony!"
Chintaman_Ganesh_Temple,Pritesh D,5.0 of 5 bubbles,Mar 2017 • Couples,Lord Ganesha place...,"Chintaman mandir is lord ganesha's temple, peoples who believes in lord ganesh must come to this temple. It is said that Ganesha fulfill all the dreams of their peoples who believes on him. On every Tuesdays people use to visit this temple for taking Lord ganesha's blessing. Here you can see monkeys. This is one of the biggest temple in Ujjain and millions of people visit this place in whole year."
Chintaman_Ganesh_Temple,ramki09,5.0 of 5 bubbles,Mar 2017 • Family,lovely temple,Chintamani Ganesh temple is abeautiful small temple.Inside the sanctum there are 3 idols of Ganesh.Ichapuri ganesh also one of the idols.
Chintaman_Ganesh_Temple,Jagadish S,4.0 of 5 bubbles,Feb 2017 • Friends,very famous temple,quite a popular temple. the large stone diety is supposed to have 5 idols of Ganesh in it. out of the city though
Chintaman_Ganesh_Temple,tripfreak54,5.0 of 5 bubbles,Dec 2016 • Couples,Wish Fulfilling Ganesh Temple!,The Idol of Chintaman Ganesh is Swayambhu with lots of vibration. Ganeshji is regarded as the place where all worries and tension of people are removed. Beware of Monkeys here.All your wishes are fulfilled after your prayer here.
Chintaman_Ganesh_Temple,RachanaR18,5.0 of 5 bubbles,Nov 2016 • Family,Beautiful and peaceful Ganeshji temple,It is located close to the Kali temple. We had visited it in the morning hours and it was extremely peaceful and quiet. It is one of the important places to be visited while at Ujjain.
Chintaman_Ganesh_Temple,Mekhala J,5.0 of 5 bubbles,Jan 2017 • Friends,Pilgrimage trip,Great vibrations. 3 forms of ganesh ji are present here - chintaman siddhi and ichcha ganesh ji. Usually crowded. Fast moving queues. 
Chintaman_Ganesh_Temple,Santosh Marar,5.0 of 5 bubbles,Jan 2017 • Family,Swayambhu Ganeshji,Was told the idol of Ganeshji is Swayambhu.. hence recommend visiting. You can easily make it during one day trip to Ujjain
Chintaman_Ganesh_Temple,Dr_Ankit_Agarwal,5.0 of 5 bubbles,Jun 2016 • Solo,Dedicated to Lord Ganesha,"Nice Temple. I is easily accessible by auto. there is some extracting of money by priests but if one wants, it can be avoided"
Chintaman_Ganesh_Temple,priyankprudhvi,5.0 of 5 bubbles,Nov 2016 • Family,Very crowded temple - popular,"Chintamani temple was famous and popular, religous piligrimes from all over india are visiting this place "
Chintaman_Ganesh_Temple,Aditya A,4.0 of 5 bubbles,Nov 2016 • Family,very good  atmosphere,one of the best lord ganesha temple i have ever seen...awesome place to visit...one of the ancient temple in ujjain
Chintaman_Ganesh_Temple,VRAMESH,5.0 of 5 bubbles,Dec 2016 • Friends,Your Wishes fulfilled here............,"Its small temple dedicated to Lord Ganesha. Temple is located in Ratnakhedi, little far away from Ujjain. (app 7 Km).There is small queue and took 15 mins for Darshan,  The only problem was very pushy children around the temple - they literally push their flowers in our arms pushing you to buy them as a gift for the deity.Temple surroundings could be maintained neatly"
Chintaman_Ganesh_Temple,Eshwar Makam,5.0 of 5 bubbles,Dec 2016 • Solo,Popular Ganesha temple,Popular Ganesha temple in the region... was crowded. Said to be most important temple of the region...
Chintaman_Ganesh_Temple,Padmanabhangagan,5.0 of 5 bubbles,Nov 2016 • Friends,Chinta - Mukthi  Ganesh( to get peace of Mind ),"They have a belief among People who visit this temple, that their worries are eliminated and peace of Mind, people experience all their , Ganesh deity you can pray and have the tilak."
Chintaman_Ganesh_Temple,Nirav,1.0 of 5 bubbles,Nov 2016 • Family,Not much to see,Historical temple but not much to see and explore. Not recommended as must see. One can go if time permits.
Chintaman_Ganesh_Temple,nilesh_nagar,5.0 of 5 bubbles,Oct 2016 • Family,Lord ganesha temple. Must visit.,Its lord ganesha temple and ancient one.in the outskirts of ujjain. Historic and u will surely get peace of mind. I just loved to b here. 
Chintaman_Ganesh_Temple,yogindery,5.0 of 5 bubbles,Sep 2016 • Friends,Chintaman Ganesh Temple,Chintaman Ganesh Temple is one of them famous temple dedicated to lord ganesha holy cith ujjain is 'temple nagri'.
Chintaman_Ganesh_Temple,rameshtiwari03,5.0 of 5 bubbles,Aug 2016 • Family,"This is Temple of Bhagwan Ganesh, known as Chintaman Ganesh.","The temple of almighty God Lord Ganesh, people visit their with their specific desire and pray to fulfil it."
Chintaman_Ganesh_Temple,Manish B,5.0 of 5 bubbles,Aug 2016 • Family,Swayambhu  Ganesh,The ganesh idol  appeared by its self anf this is the reason the temple is called Swayambhu . Very important religious place to visit and worship lord ganesh.
Chintaman_Ganesh_Temple,Sharad0990,5.0 of 5 bubbles,Aug 2016 • Couples,POWERFUL PLACE,So much loongoor is there.... snachin spects... so be careful.... very peaceful public in q... a must visit at ujjain.
Chintaman_Ganesh_Temple,Sundersham M,5.0 of 5 bubbles,May 2016 • Couples,CHINTAMAN Ganesha Temple,It is said and belief that your all wishes are fulfilled subsequent to your prayers. For your turn you have to follow q.in summer you have to wear socks as the flore gets heated due to high tempreture.one of the best mandira at Ujjain. To stay at Hotel mahalaxmi had beena good experience. Owner is very friendly and supportive . His contact nonis provided for convenience  of all tourists. 09926632003
Chintaman_Ganesh_Temple,Varun H,4.0 of 5 bubbles,Jul 2016 • Family,"Idol of Ganesha ""Ganapati Bappa Morya”","visited with family, Nice temple, away from ujjain city, lot of langoor's will welcome you, can be visited any time."
Chintaman_Ganesh_Temple,Pushpendra M,5.0 of 5 bubbles,Jul 2016 • Family,Just Awesome,"Whwn i visit, i feel good energy and forgot all worries. Good view and environment. Must be visit by everyone."
Chintaman_Ganesh_Temple,Gaurav C,5.0 of 5 bubbles,Jul 2016 • Family,Beautiful Ganesha temple,Chintaman Ganesh ji is revered by all locals with the belief that he helps people get rid of all worldly pains.It has a meterguage railway station and accessible by road.
Chintaman_Ganesh_Temple,DEEPAK_23M,5.0 of 5 bubbles,Jul 2016 • Friends,Chintaman Ganesh forget our all chinta here,Chintaman Ganesh ji temple lots of energy and vibration we feel here and also there is a myth that we get mostly what we want from gajanand 
Chintaman_Ganesh_Temple,abhinav_0211,5.0 of 5 bubbles,Jul 2016 • Family,Just got paid for my earlier ignorance,It is a lovely temple where Ganesh ji is settled with Riddhi and Siddhi. The priest made me think as I was someone important later asked for Rs 250 for his lunch. It was the most crowded being out of city.
Chintaman_Ganesh_Temple,BK_TheTraveller,5.0 of 5 bubbles,Jun 2016 • Friends,Awesome idol which bring real peace to the mind,Located in the same premises as harsiddhi Mata this temple is a must visit to travellers who search for true bliss. The Ido itself is so peace giving that it truly takes all your tensions away. Very true to its name.
Chintaman_Ganesh_Temple,bonen,4.0 of 5 bubbles,Aug 2015 • Solo,Did your wish come true after visiting chintamani ganesh?,Guys i want to visit chintaman ganesh but i have a question. Because i have a wish and i really want that wish to be true. So does anybody have the experience that you asked a very difficult wish from chintamani ganesh in ujjain. And you got it? Do anybody has that experience?
Chintaman_Ganesh_Temple,Chiragjain17,4.0 of 5 bubbles,Oct 2015 • Friends,Jai Ganeshaaa,This place is somewhat 25 km from Ujjain but the route to temple is great when visited in rainy season. Very religious place as various Pooja and yagya are going on nearby. The main garbha graha is small. 
Chintaman_Ganesh_Temple,Jitesh A,5.0 of 5 bubbles,Jan 2016 • Family,Chintaman Ganesh Temple,"A tample of lord ganesh.  5-6 km away from the ujjain city, very calm and spiritual place. A good picnic spot."
Chintaman_Ganesh_Temple,Sneha D,4.0 of 5 bubbles,Apr 2016 • Family,Ganpati bappa morya..,Its an ancient temple of lord Ganpati.. its a small temple . Located a little far from city.. its very spiritual place.. 
Chintaman_Ganesh_Temple,Nirantar Singh,5.0 of 5 bubbles,May 2016 • Couples,Blissful ,"Chintaman Ganesh is a sacred place ,A must for any devout Hindu . Neat cool and spacious. The evening Aarti is enchanting "
Chintaman_Ganesh_Temple,Arun L,3.0 of 5 bubbles,Apr 2016 • Couples,A popularly visited temple by the locals as well as religious visitors,"Though the temple has vast religious following,it has limited historical or architectural beauty,The intricate carving of the usually popular temples is also missing"
Chintaman_Ganesh_Temple,tikkuJaipur,5.0 of 5 bubbles,Apr 2016,Ganesha,A good and clean temple of lord Ganesha. It is a short visit from main ujjain town. The statute of lord Ganesh looks very relaxing and divine. If you have any wish you can ask for it and tie a thread in the temple.After your wish is granted you have to come back to the temple and worship the diety.
Chintaman_Ganesh_Temple,Rohit,5.0 of 5 bubbles,Dec 2015,Great place,The temple is mainly meant for people facing obstacle in wedding/marriage and is famous to provide them suitable partners. But others may also visit the same. 
Chintaman_Ganesh_Temple,Kunal Yadav,5.0 of 5 bubbles,Apr 2016 • Family,Lord Ganesh Temple  ,This Temple is famous for initiation of anything...1st invitation is given to Lord Ganesha Chintaman.When People buy New vehicle first comes here to take blessing and then only go elsewhere.
Chintaman_Ganesh_Temple,Anurag Bansal,4.0 of 5 bubbles,Mar 2016 • Solo,Nice serene Temple ,A huge campus but not well kept. Took me about 20 minutes to reach there by car from Mahakaleshwar temple in the morning at around 7.30am. 'Swayambhu' idol is a rock formation which is smeared with 'sindoor'. As you enter the small sanctum sanctorum you are engulfed by a tranquility  that is hard to explain. A must visit place in Ujjain with nice surroundings & picnic spots that were under construction in view of coming Singhasth 2016.
