Tourist Attraction,Name,Rating,Date and criteria,Title,Review
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,"Party place. Must visit. Thanks to team Skybar for fantastick service especially joyson, Ryan, and akshay for best service..."
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Sager,5.0 of 5 bubbles,Oct 2022 • Friends,Great seevice,"Excellent service from Ryan,Jairam,Akshay,joyson,Satish and the team Great view from sky bar awesome crowd good entertainment I would like to visit this place again enjoyed a lot"
Deltin_Royale-Panjim_North,Deltin Life,5.0 of 5 bubbles,Oct 2022 • Friends,Very good service,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Rishikesh,5.0 of 5 bubbles,Oct 2022 • Friends,Verry good,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,3.0 of 5 bubbles,Sep 2022,"Good experience for first timers, But Crowd Management is BAD!!!","Best behavior and service from Jairam,Ryan,akshay, Joyson,Jason,Supriya and captain we would like to visit this place again thank you"
Deltin_Royale-Panjim_North,tejas potnis,4.0 of 5 bubbles,Sep 2022 • Family,Good to visit with family.,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,5.0 of 5 bubbles,Sep 2022 • Friends,Fantastic,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Jayesh I,3.0 of 5 bubbles,Aug 2022,Overrated Deltin royal.,"Best service from sky bar staff spacially from jairam,Ryan,Joyson, Akshay and CaptainI would like to visit this place again thank you for ur great service"
Deltin_Royale-Panjim_North,Deltin Life,5.0 of 5 bubbles,Jul 2022 • Friends,Deltin royale,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Surinderin,5.0 of 5 bubbles,Jul 2022 • Friends,"Deltin Royale, the best! ","Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,5.0 of 5 bubbles,Jul 2022 • Friends,Deltin royale regular visitor,"For the first timers to ""experience"" exactly what is a casino, this place is fair.Top class check in service to their feeder boatPros-Great customer care (to resolve all queries)Few staff who really help people incase if you are a first time casino visitorCons-Crowd management is WorstAt a given time, on a table, for any game(example roulette) there can be 20-30 people making the entire experience messy(fish market of Bombay)They have no control nor any rule on total number of people at one floor at given pointRestaurant is over super crowded on weekends with no tables Entertainment is averageIt seems they are just bothered to earn money(which is must for any business) but service is extremely bad.Suggestions-Crowd management-1.Since this is open 24 hours, you can have time limit for every guest2.You can also allow people in groups as per timings"
Deltin_Royale-Panjim_North,vishwas k,,,,"Dear Guest,

Greetings from Deltin!

Thank you for reviewing us. Your feedback is appreciated and we will strive to improve.

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,,,,"Dear Guest,

Greetings from Deltin!

Thank you for reviewing us. Your feedback is appreciated and we will strive to improve.

Best,
Team Deltin."
Deltin_Royale-Panjim_North,cpschauhan,,,,"Nice experiance on weekday.Everting was smooth. Food ok. Dance program ok. Tip- Stop playing casino once you win something, or you will loose big."
Deltin_Royale-Panjim_North,Deltin Life,,,,"Dear Guest, 

Greetings from Deltin!

We are pleased to hear your gracious words. We look forward to seeing you again. 

Best, 
Team Deltin."
Deltin_Royale-Panjim_North,Narayanan,,,,"Dear Guest, 

Greetings from Deltin!

We are pleased to hear your gracious words. We look forward to seeing you again. 

Best, 
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,,,,"Fantastic and wonderful experience with staff, very prompt service and professional behaviour will visit again soon"
Deltin_Royale-Panjim_North,Siddaiah S,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Raman,,,,"In my opinion ,any place can be good ,bad or average depending upon the personal choice. To me this place was disappointing on personal level. It may be good  from the perspective of unlimited food and drinks, but then if you think  of quality then it may be a complete waste of the time. Entertainment is average and  you have to make your way for getting the food or drinks. For the records we took vip ticketes and only difference was in terms of  entry level scotch, but then thinking rationally how much one can drink in such place. Casino was overcrowded like other places and if not your cup of tea like most of the  tourist then one will be roaming around the tabels. I would have definitely enjoyed more in my  twenties with offer of unlimited food , drinks  and entertainment with friends . Food can't be good or bed ,only thing whether you like it or not, I didn't."
Deltin_Royale-Panjim_North,Deltin Life,,,,"Dear Guest, 

Greetings from Deltin!

Thank you for bringing this to our attention. We're sorry to hear that your experience was not a pleasant one. Guest comments are extremely crucial for us, and we take every feedback with the utmost seriousness. We will endeavour to do better. 

Best,
Team Deltin."
,,,,,"Dear Guest, 

Greetings from Deltin!

Thank you for bringing this to our attention. We're sorry to hear that your experience was not a pleasant one. Guest comments are extremely crucial for us, and we take every feedback with the utmost seriousness. We will endeavour to do better. 

Best,
Team Deltin."
,,,,,"Service is excellent by Mr. Prasann sawant, ambience is awesome, entertainment is good, food is good, specially Chao Chao prawns, deltin royale is best place for gaming and food and beverages. Good luck to prasann n all the best."
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,"Visiting the Deltin Royale is always a pleasure. The gaming is excellent as its the service.The icing on the cake is the Whiskeys Lounge, where Prasann makes it especially special where he goes the extra mile always to give us nothing short of 5 Star in service and professionalism added with courtesy!Kudos to DR for having people like Prasann in their fold! "
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,"Mr. Prasann sawant is the perfect to keep this whiskey lounge a happening place, his service style and smile make us feel more comfortable and relaxed. Deltin royale is best casino one must visit. Good luck to prasann and his team."
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Monika Prasad,1.0 of 5 bubbles,Jul 2022 • Family,"Dirty, dingy and stinking casino, very expensive, service was not good","I went to this cruise along with my family, we were a group of 14 people including 5 kids . The place was really pathetic. The food was horrible, when we prebooked, they said the kids can play in the kids room while we could play at the casino, the kids room was a stinking small room with no activities for the kids. The live entertainment was crap. It was a shady place and I don’t recommend anyone going to place just to play at the casino. Also, for the price that they charge, this is is not even one tenth worth of the money you spend going to Deltin Royale. The team at Deltin Royale- I think you guys should spend some money and time on cleaning up the space, it was so stuffy."
Deltin_Royale-Panjim_North,Deltin Life,5.0 of 5 bubbles,Jul 2022 • Friends,Deltin Royale experience,"Dear Guest, 

Greetings from Deltin!

Thank you for bringing this to our attention. We're sorry to hear that your experience was not a pleasant one. Guest comments are extremely crucial for us and we take every feedback with the utmost seriousness. We will endeavour to do better. 

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Dk,5.0 of 5 bubbles,Jul 2022 • Friends,Nice experience,"Dear Guest, 

Greetings from Deltin!

Thank you for bringing this to our attention. We're sorry to hear that your experience was not a pleasant one. Guest comments are extremely crucial for us and we take every feedback with the utmost seriousness. We will endeavour to do better. 

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,4.0 of 5 bubbles,Jul 2022 • Couples,Royal Deltin,"At Deltin Royal the experience of gaming and dining is wonderful, at whiskey lounge prasann provides us the best service which makes us more comfortable and happy always. Good luck to Mr prasann sawant."
Deltin_Royale-Panjim_North,Pavankumar,5.0 of 5 bubbles,Jul 2022 • Friends,Deltin experience,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,5.0 of 5 bubbles,Jul 2022 • Friends,Wonderful moments at deltin royale,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Sudhir M,5.0 of 5 bubbles,Jul 2022 • Friends,Whisky lounge,I am visiting here regularly.. Good interiors and most i like whisky lounge.. I like veg and non veg both.. I like services in this whisky lounge specially Mr. Prasanna whose service is the best.. Food was excellent.. Nice place to visit.
Deltin_Royale-Panjim_North,Deltin Life,5.0 of 5 bubbles,Jul 2022 • Friends,Deltin Royal experience,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Sandesh satardekar,5.0 of 5 bubbles,Jun 2022,Excellent Experience,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,5.0 of 5 bubbles,Jul 2022 • Solo,Visit to deltin royal,"Strict rules, but interior is good and excellent service, nice experience and well managed, really royal is ROYAL."
Deltin_Royale-Panjim_North,Chadda bhaiya,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Rahul arora,,,,"I'm regular in deltin royale, and whisky lounge is my favourite place and it's nice, with good ambience and quality food and service. Mr  prasann sawant is my favourite staff as his smile and cool attitude makes my day just wonderful."
Deltin_Royale-Panjim_North,Deltin Life,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Yassin Shaikh,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,,,,"Mr. Prasann sawant is always welcome as with warm welcoming smile,his service is an exceptional which makes us visit deltin more over everytime, food and drink are just perfect. Keep up good job, best of luck prasann and deltin team"
Deltin_Royale-Panjim_North,Manish B,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Gowth,,,,"Service is excellent by prasann sawant, food and drinks as the way we like it, awesome entertainment, nice place to be"
Deltin_Royale-Panjim_North,Deltin Life,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,"Service is awesome in whiskey lounge by Mr. Prasann sawant, food quality is mouthwatering n ambiance is mind blowing. Specifically service by prasann keeps us all time happy"
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,excellent food and drink. nice decor and good service. Overall one good experience visiting the place during my visit to Goa.
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,Hi.. I come to Deltin Royal regularly..I mostly visit whiskey lounge and i get a best service of food and drinks from Mr. Prasanna Sawant and his team.. Keep up the good job and best of luck... One must visit.. Thank you.. 👍👍
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Maneesh2700,1.0 of 5 bubbles,Jun 2022,"Deltin Royale, Goa -- Worst place to visit in Goa","Deltin Royale is big but this is pathetic ... buffet meal had crowd gathered from all over India to eat Moong ki daal and a whole lot of pathetic food preparation. It was crowded like a slum area, the charges are exorbidant ... Our worst experience being in Goa ... SAVE YOUR MONEY, NEVER VISIT THIS PLACE"
Deltin_Royale-Panjim_North,Deltin Life,5.0 of 5 bubbles,Jul 2022 • Family,Superb,"Dear Guest, 

Greetings from Deltin!

Thank you for bringing this to our attention. We're sorry to hear that your experience was not a pleasant one. Guest comments are extremely crucial for us and we take every feedback with the utmost seriousness. We will endeavour to do better. 

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Mukesh Bhoir,5.0 of 5 bubbles,Jun 2022 • Family,Teen Patti customer care,"Dear Guest, 

Greetings from Deltin!

Thank you for bringing this to our attention. We're sorry to hear that your experience was not a pleasant one. Guest comments are extremely crucial for us and we take every feedback with the utmost seriousness. We will endeavour to do better. 

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,3.0 of 5 bubbles,Jun 2022 • Couples,"Good Gaming Experience with pathetic service of liquor, food & beverages.",I am coming from last 1 year n the whiskey lounge is giving great service to me n my family especially me Prassana sawant is at execellent in Hibbing such services .. I am really happy with all his and. Deletin services .
Deltin_Royale-Panjim_North,Ba B,5.0 of 5 bubbles,Jun 2022 • Friends,Good behaviour,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,vishval2016,5.0 of 5 bubbles,May 2022 • Friends,Exceptional service in the Skybar,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,5.0 of 5 bubbles,May 2022 • Friends,Appreciation post,Teen Patti customer care helpline number processing service call now 7864896533 toll free number best online customer support all payment rufend
Deltin_Royale-Panjim_North,Patel ravi,5.0 of 5 bubbles,May 2022 • Friends,Amazing,"Though it is claimed to be the largest casino, they facilitate good gaming experience, however services are extremely pathetic. While gaming they don’t serve properly & offers cheap peanuts with horrible liquor service. The food was extremely bad & served in run of the mill manner. Deltin Royale need to work on their services else others will take over. The ambience is average & need renovation."
Deltin_Royale-Panjim_North,Deltin Life,5.0 of 5 bubbles,Apr 2022 • Friends,Excellent experience,"Dear Guest, 

Greetings from Deltin!

Thank you for bringing this to our attention. We're sorry to hear that your experience was not a pleasant one. Guest comments are extremely crucial for us and we take every feedback with the utmost seriousness. We will endeavour to do better. 

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Navin Surapaneni,3.0 of 5 bubbles,Apr 2022 • Family,Not up to the mark.,"Dear Guest, 

Greetings from Deltin!

Thank you for bringing this to our attention. We're sorry to hear that your experience was not a pleasant one. Guest comments are extremely crucial for us and we take every feedback with the utmost seriousness. We will endeavour to do better. 

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,,,,Best service from srijan rawal and ryan lobo in the barGood behaviour and very good response frome staff
Deltin_Royale-Panjim_North,Shobhan,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Mihir,,,,"Deltin management.. i just want to share my happiness about the facilities and the services you have provided.. especially, i can't resist myself giving compliment to the bartender in skybar Mr.Krishna mandrekar whose service was exceptional while serving the overcrowded customers.. thankyou.. Navin Surapaneni"
Deltin_Royale-Panjim_North,Deltin Life,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Kewal,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,,,,"Akshaya srijan ryan jairam and sky bar team (Aziz pradeep captian ) did a excellent job serving us, lovely experience."
Deltin_Royale-Panjim_North,Neha Saxena,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
Deltin_Royale-Panjim_North,Deltin Life,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,"Amazing service by Peter F&B service for everything, timely drinks arrangement , also best service in Goa"
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,Krishna Mondrekar at Sky Bar (Bar tender) served excellent drink. Must try his Kaju Fenny. Very good person
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,"Dear Guest, 

Greetings from Deltin!

We can’t wait to see you again. 
Thanks for coming in and leaving such a great review for us!

Best,
Team Deltin."
,,,,,"Goa has a lot to offer to everyone, including Casino connoisseurs. Spend your night in the exquisite ambiance of the casinos and try your luck to experience the ultimate pleasure of gaming. With high-class dining, you also get to experience the enchanting nightlife. The gaming section includes American Roulette, Andar Bahar, Poker, Baccarat, Teen Patti and Sic Bo with the western impression. Enjoying the pleasure of gaming at this off-shore casino is one of the fun activities to do in Goa that offers dance, music, and DJ night as an add-on.Now come to the services: Very very poor show as compared to entry ticket. Very low quality food. Crowd mismanagement lead to huge rush on top deck for drinks etc. Appeared not suitable for family, but for bachelors, it may be ok.The two bands were good, but crowd was more interested in recovering their money than appreciating the band.Only plus can be for gamblers who like to spend mindlessly.Not worth it.!!Come to the Kids Police: If the child is 4 years old, then his ticket is not taken. But from 5 years old to 1500 will have to be paid. Which is absolutely a waste of money. At the same time, wherever he goes, he has no power. There is a play area for kids, the same has to be left for children up to 15 years with there moms. Or else the kids is allowed in the dining area, the kids are nowhere other than that. Will go with family or kids, read the policy when you plan. Because the staff there is very rude about kids. Only the first 15 kids will get the entry, first come and serve."
,,,,,"Dear Guest, 

We're sorry to hear that your experience was not a pleasant one. Guest comments are extremely crucial for us and we take every feedback with the utmost seriousness.   
If you could send us an email at info@deltin.com with your concerns and contact details, we shall have someone look into it to make sure it is resolved promptly and accurately  

Thank you once again for your feedback, it helps us get better.   

Best Regards, 
Team Deltin   "
,,,,,"Dear Guest, 

We're sorry to hear that your experience was not a pleasant one. Guest comments are extremely crucial for us and we take every feedback with the utmost seriousness.   
If you could send us an email at info@deltin.com with your concerns and contact details, we shall have someone look into it to make sure it is resolved promptly and accurately  

Thank you once again for your feedback, it helps us get better.   

Best Regards, 
Team Deltin   "
