Tourist Attraction,Name,Rating,Date and criteria,Title,Review
Spa_by_JW,Vinaya J,5.0 of 5 bubbles,Jul 2022 • Solo,"Excellent, relaxing and complete SPA experience","Dear MariaP15846,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Soso. We are glad that you have thoroughly enjoyed your experience. I shall convey your comments with Soso.

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa
"
Spa_by_JW,Daksha Tidke,5.0 of 5 bubbles,Jun 2022 • Solo,Outstanding Spa and incredible staff!,Had the best massage here. On an overnight stop had the signature massage and Soso was exceptional along with the whole spa experience
Spa_by_JW,Vinaya J,5.0 of 5 bubbles,Jun 2022 • Solo,TOP Mumbai Spa. Phenomenal,"Dear paulnxclark,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Soso. We are glad that you have thoroughly enjoyed your experience. I shall convey your comments with Soso.

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa
"
Spa_by_JW,Emily,,,,"Dear paulnxclark,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Soso. We are glad that you have thoroughly enjoyed your experience. I shall convey your comments with Soso.

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa
"
Spa_by_JW,Vinaya J,,,,Randomly went to check the gym out to kill time and ended up taking the best decision of my life. All thanks to Ranjeet for the amazing guidance on how to exercise and what to exercise specific to my body and age. JW really lives up to it’s hype and Ranjeet’s training was cherry on the cake. Thanks Ranjeet.
Spa_by_JW,Christoph Stegemann,,,,"Dear dakshatidke,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Ranjeet and our fitness facilities. We are glad that you have thoroughly enjoyed your experience.

Thank you for using our facilties !

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa
"
Spa_by_JW,Vinaya J,,,,"Dear dakshatidke,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Ranjeet and our fitness facilities. We are glad that you have thoroughly enjoyed your experience.

Thank you for using our facilties !

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa
"
Spa_by_JW,Dannylaw96,,,,One of the best spa experiences we’ve ever had! The couples room was huge and the therapists put in a lot of effort to making you comfortable
Spa_by_JW,Vinaya J,,,,"Dear Z6978UAemilyc,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about our Spa. We are glad that you have thoroughly enjoyed your experience and our services. 

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
Spa_by_JW,Suman D,,,,"Dear Z6978UAemilyc,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about our Spa. We are glad that you have thoroughly enjoyed your experience and our services. 

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
Spa_by_JW,Vinaya J,,,,Excellent spa experience. I booked a Pedicure and a 60min massage and it was awesome. The therapists Wasim and Chon did an excellent job. Thank you 🙏🏻
,,,,,"Dear chrisstege,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Wasim and Chon. We are glad that you have thoroughly enjoyed your experience and our services. I shall  convey your comments with Wasim and Chon.

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
,,,,,"Dear chrisstege,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Wasim and Chon. We are glad that you have thoroughly enjoyed your experience and our services. I shall  convey your comments with Wasim and Chon.

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
,,,,,Had the absolute pleasure of experiencing my first ever massage here and it didn’t disappoint. The customer service was next to none and the staff simply couldn’t do enough for you! It was super clean and all the little touches from slippers and robes to gorgeous hot tea and fresh towels was what made it just that more special. I had a 90 massage with the lovely Apem. She constantly made sure I was okay and the pressure and intensity of the massage was to my liking. She was so warm and welcome and a really credit to the spa! I could go on for ever about how excellent it was and how incredible each staff member was from reception to housekeeping. Truly can’t wait to get back and book another treatment.
,,,,,"Dear Dannylaw96,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Apem. We are glad that you have thoroughly enjoyed your experience. I shall surely convey your comments Apem.

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa
"
,,,,,"Dear Dannylaw96,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Apem. We are glad that you have thoroughly enjoyed your experience. I shall surely convey your comments Apem.

Thank you for using our Spa facilities.

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa
"
,,,,,The spa and service was AMAZING!!! I was so happy im coming EVERYDAY!!!!!! DORJI is a sweetheart and reception and got all my appointments when i wanted. My massuse APEM was perfect she has magic hands!!! BEST spa in mumbai
