Tourist Attraction,Name,Rating,Date and criteria,Title,Review
Kumar_Tourist_Taxi_Service_new_Delhi_India-New_Delhi_National_Capital_Territory_o.ht,Birambati Bhati@gmail.com.,5.0 of 5 bubbles,Jul 2019 • Family,super Excellent service,We are search google tripadvisor and find about Top rate 12 company. And every company search and read reviews and see  vehicle and everything is fine and last comment on Kumar cab is Best  .we're hired car from Kumar cab  .car very good condition neat. Clean new crysta car with clean white seat cover very grateful experience with Kumar cab. And we go to mathura virandvan Agra via yamuna exepresway. First visit virandavan many many temples banks bhati. Prem Mandie iskon temple is very nice beautiful temple we are very happy. And after go to mathura and see lord Krishna born place. Very nice old building and good monument. And back to exepresway and visit Agra. And overnight in Agra. Next day urly morning started tour and first go to Taj Mahal very nice beautiful building top super top monument. We are injoy  with happy and after sea tan naval and go to Agra fort and see back to home same road. Our driver Mr Banni very good driver good person good behaviour we are happy his experience with excitement service. Thanks Mr Kumar and driver banni provided new car and excellent service and next time sure use Kumar car. Thanks
Kumar_Tourist_Taxi_Service_new_Delhi_India-New_Delhi_National_Capital_Territory_o.ht,Naritu B,5.0 of 5 bubbles,Jul 2019 • Friends,Wonderful excellent service,We are from greater Noida and search TripAdvisor and find ten company. But review excellent service only Kumar taxi .I used that car very clean good condition . driver was very good person.very good behaviour excellent driving safely driving . Best service ktt. Thanks mr Arvind Kumar  for proved new car and excellent service . thanks
Kumar_Tourist_Taxi_Service_new_Delhi_India-New_Delhi_National_Capital_Territory_o.ht,Wander65870584355,5.0 of 5 bubbles,Jun 2019 • Friends,Great Excellent service ,we are living in Noida and working professional Advocate in District Court we are five friend make a plan tour for Nanital and search online a cab company we are find a cab company to Mr. A. Kumar abd hire one creasta car car was neet and clean and good condition very well and clean white seat cover and very comfortable reasonable price our driver banny is very good person polite and behavior is so good excellent driving always give best service on the way share every information about place and spots near local spots very good experience with driving we are very happy for behavior and experience of driver and next we sure to use kumar cab thanks mr A. Kumar
Kumar_Tourist_Taxi_Service_new_Delhi_India-New_Delhi_National_Capital_Territory_o.ht,Tipu Patra,5.0 of 5 bubbles,Jul 2019 • Couples,Good experience  good driver ,My name Ajay kumar Patra from udisa. We are come to Delhi and I  tried kumar taxi service from a travel agent referral and delighted with  their service and professionalism and we sure use again in future I used their service my recent  visit  to Manasi rohtang  Solang valley and manikaran from noida .As promised that crysta car neat and clean and crysta was good  maintained and good condition. Our Driver Mr gujjar was very good person good behavior and excellent service all the time. Good  drive safe driving. Thanks all kumar team and provided new car and excellent service .i used  next time sure. Thanks 
Kumar_Tourist_Taxi_Service_new_Delhi_India-New_Delhi_National_Capital_Territory_o.ht,Seema,5.0 of 5 bubbles,Jun 2019 • Family,Visit to Himalaya's Mountain,"I Seema with my family decided to visit some places in Himalaya's Mountains.So we started searching for some reliable and trustable transport company on internet and through trip advisor and website, I choose kumar tourist taxi service. We all enjoyed the trip and car and ride was very comforting. We went to mountain roads in Manali and Dharamshala area.We also went to Amritsar with the driver of the company Qayum and he drives very safely and also look after our kids very well.Would really thanks kumar tourist taxi service for an amazing experience of moutains and also would like to recommend to our family relatives and friends for highly star rated service."
Kumar_Tourist_Taxi_Service_new_Delhi_India-New_Delhi_National_Capital_Territory_o.ht,Rajeev M,5.0 of 5 bubbles,Apr 2019 • Friends,DELHI to Varanasi  tour ,Wow what a tour it was.... I along with my four friends planed a tour from Delhi  to Varanasi by  road.... We hire a cab from Kumar tourist taxi service..... The service provide by kumar tourist taxi service is marvellous... New Crysta....along with well experience driver makes our tour a memboral one... Thanks Kumar tourist taxi service..... One should avail there service.....!!! 
Kumar_Tourist_Taxi_Service_new_Delhi_India-New_Delhi_National_Capital_Territory_o.ht,Akta patel,5.0 of 5 bubbles,Jun 2019 • Family,"Jim Corbett, kausani, and Nainital","Kamal kumar and sonu the most amazing people a family could ask for on a vacation. Both of them are extremely talented, helpful, funny, kind, and nice"
Kumar_Tourist_Taxi_Service_new_Delhi_India-New_Delhi_National_Capital_Territory_o.ht,Vashist Bhatt,5.0 of 5 bubbles,Jun 2019 • Family,"Jim Corbett, Kausani, and Nainital","Kamal kumar and sonu by far the best tempo drivers and helper. Both of them very friendly, helpful, talented, and nice. Couldn’t have asked for better people to drive us around on our family vacation."
Kumar_Tourist_Taxi_Service_new_Delhi_India-New_Delhi_National_Capital_Territory_o.ht,Prithvi B,5.0 of 5 bubbles,Jun 2019 • Family,"Trip to Jim Corbett, kausani, nainital",He had Mr kamal and sonu for this trip and we had great trip with them and had so much fun. They were great company to have it. Also they were so much helpful. Personally I think they were best and they give there best and make our trip so much enjoyable.
Kumar_Tourist_Taxi_Service_new_Delhi_India-New_Delhi_National_Capital_Territory_o.ht,Shrinidhi v,5.0 of 5 bubbles,Jun 2019 • Friends,Remarkable service,We are very  setisfied with kumar tourist taxi service they responded to my trip inquiry very fast . Our driver Qayum was very punctual polite and driver very safely very recommended. We had a great 5 days golden triangle. So we really enjoyed their service and the car was very neat and clean. Thanks to mr kumar provides us new car and excellent service.
Kumar_Tourist_Taxi_Service_new_Delhi_India-New_Delhi_National_Capital_Territory_o.ht,Tirlok Singh,5.0 of 5 bubbles,Jun 2019 • Friends,Delhi to utrakhand ,We are friends from Delhi  .make a plan to utrakhand. And Google Search find a cab company Kumar cab company. Car was very good condition. Neat and clean. New Crysta car and driver Mr Mangat Ram  very good person and helpful very good man and very excellent service. Visit   Nainital bhimtal sattal. Very beautiful lake. Very nice looking beautiful lake city. Thanks Mr Kumar Tourist cab and driver Mangat Ram  his excellent service. Thank 
Kumar_Tourist_Taxi_Service_new_Delhi_India-New_Delhi_National_Capital_Territory_o.ht,Sapna arora,5.0 of 5 bubbles,Jun 2019 • Family,Amazing visit to jaipur,It was an awesome trip managed my kumar tourists..hastlefree.. Convenient...value for money. I would love to book them again for any visits. Thanks
Kumar_Tourist_Taxi_Service_new_Delhi_India-New_Delhi_National_Capital_Territory_o.ht,Ankit,5.0 of 5 bubbles,Jun 2019 • Family,Dependable and helpful service,"I hired kumar tourist taxi service for a 6 days tour of the Golden triangle and Agra. My driver trilok was great! He was always on time spoke english well, and was very helpful throughout my trip. Trilok helped me prioritize my itinerary always had chilled water bottles ready whenever I returned from a site and he even helped me bargain for souvenirs with shopkeepers! The car was very clean the AC was a lifesaver and the car wifi was also a nice perk.the communication with the service was handled by mr. Kumar and it was also very straightforward. Highly recommended this comapny and trilok."
Kumar_Tourist_Taxi_Service_new_Delhi_India-New_Delhi_National_Capital_Territory_o.ht,Dasss.. @@@,5.0 of 5 bubbles,Jun 2019 • Family,Fabulous service,We used kumar tourist taxi service from delhi to agra and jaipur over several days.great value for money safe and reliable service in a well kept air conditioned car and a fabulous driver mr bhupinder.than you mr kumar thoroughly enjoyed your company and the service you provide nothing was too much trouble an absolutely gem.
Kumar_Tourist_Taxi_Service_new_Delhi_India-New_Delhi_National_Capital_Territory_o.ht,Aakku,5.0 of 5 bubbles,Jun 2019 • Friends,Best taxi company,"Kumar tourist taxi exceeded all of our expectation.they responded promptly to all our email.they picked us up from the air port sharply by the time we arrived in new delhi.the driver mr.harish man was an amazing driver and guide the thoughtout our multi day trip to india.he paid attention to every detail not only having a clean car every day,but also driving carefully and providing great tips all long the trip.we are thankfully for harish bhati for taking grate care of us.so my journey was amazing and thankyou for kumar sir he is great person."
Kumar_Tourist_Taxi_Service_new_Delhi_India-New_Delhi_National_Capital_Territory_o.ht,Amazingsnowjoy,5.0 of 5 bubbles,May 2019 • Family,Several trips to Uttrakhand. No-1 Taxi services in Delhi,"Truly professional attitude with equal concern for customer's comfort, yet flexibility in the approach."
